study_hours,attendance,previous_marks,assignment_scores,passed
6.212976120477064,80.75937313152323,70.9086314934642,79.0453496339866,1
2.5909550464530855,75.96933188415522,35.43886737758094,82.1750262565032,0
8.70952855683138,78.51842989809052,51.68132639604883,71.85095669576015,1
7.826675768516891,89.37655255029645,77.18200794193356,84.29744541700902,1
7.475166603558431,90.966012243043,73.02618638415578,98.92210993954095,1
4.888837357975934,77.14689470089431,93.90835685255213,62.25270521355233,1
6.6457795663219885,81.98170486851755,72.22146257948265,68.44789837255951,1
6.25688172021462,96.90563060605459,63.65035241766397,35.81054206617886,1
6.84861941399338,60.388011482550525,80.68595379104046,86.74185616017459,1
1.7599988902590018,60.26966046550497,89.19967231784318,68.81495435798959,0
4.742266619535487,58.94690553598458,78.2417568031011,61.51749297343674,0
1.3745275647570323,84.60384782682375,92.79267341296278,41.11467760081073,0
5.44591737320067,73.83737353556708,81.92031024429063,92.82766740890082,1
3.968750910995068,89.84446372638294,87.00808629571559,60.67547060263617,1
2.300717699794422,85.20541359888666,41.84624427101823,79.36780388359932,0
1.9306267095029648,70.01369912477071,78.94481017962727,44.7093201639298,0
6.288801149599409,95.42649463126911,61.40532197164212,97.50072592016711,1
2.535336716831975,89.31394661817936,68.1862281446765,46.59871451841901,0
9.326081065391175,67.1740723409579,74.2461445689414,47.970229538466874,1
6.229550257303555,71.38864079974243,93.18890700233416,90.83388593625139,1
4.121828240813533,69.14979910919183,94.07468488589748,94.31787836922553,1
6.31823942333275,62.09252418812498,52.293694729274314,48.789581489014594,1
1.2052348392672774,61.650251764398625,79.02520984627498,65.53705773136382,0
9.627032919173008,97.12573585190847,79.99901227611612,82.67716879658394,1
5.340730932486102,74.7056816739439,55.78957167878293,92.09377269770211,1
8.044617045252576,72.24939202498345,42.43218649185326,59.638425177424836,1
1.7445699993019472,87.835856890482,37.45681761714319,68.6062666452129,0
5.3799249775434435,79.8846879363805,81.6405876517507,83.21156668378276,1
5.416362949190688,97.1262994077308,64.38198450901436,82.5238384824317,1
9.440438094774846,90.11356722592265,94.13241016969556,85.89240845169552,1
6.145552471384678,76.57163038560432,62.898407371619186,72.0456982116992,1
5.261404609512584,71.93617630663718,93.67501874443042,41.79998129231039,0
3.4027809678270424,99.39841952159449,59.69456013164359,93.7582639070726,1
3.98412097608297,87.29921062016396,82.62092903359836,91.26221505586683,1
5.68605162224384,97.80375970017285,40.08915633870993,86.87633332819165,1
4.95020314274542,60.331535974766865,68.32770260826584,41.491061015447414,0
1.194508718922974,93.27401556358521,83.12358721914345,48.285828860292895,0
8.43662731774922,83.66832477960435,90.48210003319332,83.33402373199738,1
9.0654469465579,60.48647552508007,84.3549854370459,36.50410614782652,1
2.262241800987497,81.47160999861492,37.218243632070454,98.64960119097319,0
5.986325291851444,85.8743364297452,57.36214047840405,59.51440422311924,1
1.977181670218992,55.553620864987124,37.921908338831074,81.75531468990354,0
7.050160837358305,75.4443082828786,41.55693746687348,92.69212075172283,1
3.531104054551075,92.14297800383446,75.51833772004905,60.65094272975534,1
6.934803712227116,68.29115614048405,77.79549177870189,55.74361175897829,1
7.542951528581943,75.6346636809348,81.42324096509758,74.56817337838604,1
7.9178274272589135,74.90413571805519,86.92739288333976,72.7643092936233,1
1.969668513603069,68.58673261491212,79.36588810859058,61.594098545611814,0
9.244106606238471,96.32988529819994,83.05229552639793,74.11535913140105,1
3.0719259180539273,90.15823159441821,37.93782258939675,95.79978902182216,0
1.336713005585618,59.976478494824974,49.07210902647792,65.39661668072877,0
5.99367222452335,99.86655960269078,72.31386640251475,47.78824174879104,1
4.338300554761949,94.56400109384853,86.48751827748939,59.518388887395254,1
8.468107688191719,67.77587970388176,35.27000749637955,60.61695386855271,1
8.274263248578716,92.66034608474223,65.87776052698099,43.52206504670429,1
3.854250035404438,59.78887893421223,75.63724396186383,45.58664753604607,0
9.576094555627705,99.95971287134074,36.776437347716794,79.49653477058902,1
3.6182605432610675,84.95581312479416,59.08133345320327,57.06605402357867,0
5.635514163085431,84.25562570014586,88.7380928830218,97.0683954706275,1
3.303685815108425,59.06983271428597,75.29676853135152,50.833788448309484,0
9.424392130440669,95.36650295034813,49.259501801635835,41.430092831813454,1
2.4814703582381634,56.304977644201124,86.16686777791476,83.97779659501677,1
1.4041955745309609,65.83726261185161,55.88188540457086,92.26734337466155,0
4.9158735400273414,61.435984382498575,86.20068026864357,53.07736819664671,1
9.931380076502533,89.95455733114983,52.93661906713433,48.13572660695607,1
9.025095396294226,63.919190224580404,70.41921505298893,47.07479876662067,1
7.737472175112543,95.97872022088984,58.81640406487004,68.9307995888233,1
9.017132417906724,84.53210676973706,51.48950304530402,65.44708168104012,1
9.041019757280768,56.62732197226133,88.19345373031214,51.86358959054472,1
5.669725243478042,55.24434253579152,46.25562091636948,37.93625260431271,0
3.843361466477137,57.32460626564795,40.08869547414579,66.29693712120825,0
7.948111888998892,82.26663299414774,55.515616312739624,97.35660259631454,1
6.95495136850985,91.06668148867368,78.05834885849406,77.41374804892311,1
4.362919559863391,65.73487692823248,83.4458963585769,67.2079261808602,1
1.8502000125536373,93.22339793153827,94.9246022040059,42.194984811925046,0
7.721106502141234,57.57543730689672,52.78172342066989,51.408358885723175,0
3.362144643305782,91.04337341387543,59.47651706787693,54.160306722345275,1
9.431318354804013,96.75079435775262,43.20927668177758,84.71223091947023,1
3.1687351750511628,89.74487795969713,69.49231577738202,91.98620182220026,1
2.104821391703374,86.41543527903868,94.85480223577503,93.6067204818185,1
8.480014049124154,92.70910983949224,77.05286060723951,98.99695953629902,1
2.3795588496204463,56.80680847961799,70.7127704248023,98.85383440179461,0
2.6134147734196516,64.0801949823575,58.54214557530764,96.94494362991878,0
6.394445123687592,60.62156556875394,89.91792561713328,39.66843913268748,1
8.87105836753718,77.7038945586844,64.81499576782096,43.95657983530734,1
2.767911991431159,88.533465774798,43.06201479878369,54.79032422094214,0
3.792913056100853,83.35053300593793,56.92270779194801,70.93838651419,1
7.996643544170598,93.30089948928708,39.030000130866014,41.30356276585616,1
9.746437834548706,61.98458465984909,47.118742261326894,89.97680225713927,1
5.506670675821081,88.05794913708226,36.06012685999473,75.08915164002508,0
2.295077522961257,63.68686708910069,62.196794990009806,70.25368614964333,0
1.1254265893738138,67.184143809301,73.07241589710783,45.745236018873925,0
3.0669042699896973,86.94571137765868,55.59754774273446,51.46160583601283,0
2.186399960078689,99.10921532044068,60.22290629031663,45.420281623846776,0
7.098928062515717,82.51946226896813,92.55255637067455,90.3756552566619,1
2.0964925416567803,57.452514174608304,80.11778729449493,72.97481090397918,0
5.556969384585697,82.73390364673898,67.45139821669707,82.78341278877616,1
7.248361920785978,56.90577482110752,52.07245250670951,54.24213608915167,0
6.230049482988122,94.78655701150677,88.81980792637971,59.131421410738014,1
2.7979808649405187,86.93102282952793,49.10582701283957,61.315572687724696,0
8.237120735640364,62.79075308901265,54.52056383100062,84.40097316336227,1
7.438664166542215,59.12744526208891,89.54388886537691,85.20294419884692,1
7.650856035239876,63.258995299614355,66.77252331710434,48.44287928841206,0
2.1795197640158195,99.10122307993866,79.5390769650786,96.20002568797644,1
2.1137842328531016,75.63522891063204,70.44468764982597,42.842596933839616,0
9.348062959058568,90.28364267536335,74.20635254056971,93.24793535753597,1
4.578203744424465,83.63837539484996,52.962997490889535,41.52571696723761,0
3.7085382260284576,80.75859174813868,49.482323697599774,52.19508772483522,0
5.3972564081638,61.53086145992724,54.34954083011992,90.02110484441721,1
6.965777914872242,97.57110041011427,44.326493845005345,46.66698470249568,1
9.60060931342273,68.5604184631623,87.45886191744844,61.88191553514804,1
3.578016041938495,81.0107747113394,51.994815995006846,64.2408544963682,0
9.323275863808243,86.48991750650798,68.68936366486308,50.94183324650863,1
1.2237354224763068,84.2154919860389,82.51846550848245,81.16593808683913,0
5.996782380941422,97.32674843629833,82.02944656254282,90.33675221114325,1
6.705776005129766,61.679754546402606,61.30317551505158,91.84738409061217,1
1.9530766337567798,77.87587323011239,63.575438515203544,57.05593947287646,0
2.2630563735752136,73.18154758333446,94.6821049361015,69.50527562870795,1
4.772028873846734,76.33759282671781,75.47584861874145,51.14641625126735,0
9.696087209288635,60.364788678898506,83.87830658707296,50.91177260075945,1
6.364382979109355,61.03425744427444,89.15323815315392,45.48151408537507,0
9.3972089944019,67.51339956015659,82.25539017376036,96.10123570248845,1
8.239248240516737,68.71170716923741,46.110760697214054,92.71927385936269,1
5.2064344139976235,74.25564461566074,68.73024402425433,85.5283163663,1
8.062871043269688,82.49443961664826,41.11364943887269,68.64799888370239,1
1.1605310557928896,83.55831028382184,74.17532759383991,66.88951450827167,0
1.9822959708916144,73.53149034635067,92.32096569126867,69.43346830186238,1
